Episode,Agent_J1,Agent_J2,Agent_J5,Agent_J7
1847,-1429.2033333333334,-1156.7866666666666,-1194.2766666666666,-1189.4099999999999
1848,-1340.6733333333332,-1453.3633333333332,-1315.0466666666666,-1015.3566666666667
1849,-1329.7166666666667,-1096.5766666666666,-1091.9066666666665,-1260.8533333333332
1850,-1368.1766666666665,-1147.4533333333334,-1173.7733333333333,-1112.3799999999999
1851,-1100.2533333333333,-1413.4233333333332,-1376.55,-1092.9566666666667
1852,-1257.8799999999999,-1430.7866666666666,-1379.3,-1095.0633333333333
1853,-1064.1966666666667,-1378.3133333333333,-1451.4299999999998,-1003.55
1854,-1334.1833333333334,-1491.6299999999999,-1122.1233333333332,-1115.1299999999999
1855,-1157.3666666666666,-1702.85,-1328.1499999999999,-995.16
1856,-1309.3566666666666,-1147.45,-1633.4066666666665,-1131.98
1857,-1016.1999999999999,-1375.21,-1413.56,-1105.54
1858,-1219.1399999999999,-1007.8299999999999,-1051.6599999999999,-1264.4133333333334
1859,-1337.7633333333333,-1260.2666666666667,-1072.7766666666666,-1215.8533333333332
1860,-1044.1333333333332,-1098.0366666666666,-1105.73,-1143.7233333333334
1861,-1130.05,-1229.8133333333333,-1108.3566666666666,-1114.4166666666665
1862,-1544.1933333333334,-1161.7433333333333,-1494.5066666666667,-941.3866666666667
1863,-1106.6399999999999,-1647.7833333333333,-1108.8366666666666,-989.2133333333334
1864,-1114.3999999999999,-1156.1066666666666,-1285.1166666666666,-1094.5266666666666
1865,-1150.03,-1194.8433333333332,-1094.59,-864.86
1866,-1160.2366666666667,-1153.59,-1449.7366666666667,-1152.7166666666667
1867,-1011.8199999999999,-1272.1299999999999,-994.2099999999999,-1175.3633333333332
1868,-1211.9033333333332,-1029.7133333333334,-1548.22,-974.6066666666667
1869,-1318.1399999999999,-1150.7433333333333,-1406.4333333333332,-1286.2566666666667
1870,-1017.8666666666667,-1104.2533333333333,-1372.52,-1174.8566666666666
1871,-1250.97,-885.1866666666666,-845.9133333333333,-905.1566666666666
1872,-1237.8766666666666,-1174.2566666666667,-887.9,-1034.91
1873,-1412.18,-1604.6366666666665,-1141.6633333333332,-1134.4233333333334
1874,-890.87,-1095.6666666666665,-1395.6499999999999,-1019.9866666666667
1875,-1042.59,-1214.3166666666666,-1272.2933333333333,-852.5966666666667
1876,-1596.6766666666665,-1327.6966666666667,-1120.1166666666666,-1150.7333333333333
1877,-1157.6266666666666,-1168.4466666666667,-1296.8999999999999,-968.9666666666666
1878,-1256.8366666666666,-1393.0066666666667,-1473.3466666666666,-1169.9633333333334
1879,-1360.9966666666667,-1349.0366666666666,-1195.3633333333332,-1041.55
1880,-1321.77,-1068.3866666666665,-1144.4966666666667,-1023.7366666666667
1881,-1053.93,-1085.8999999999999,-1238.0233333333333,-893.91
1882,-1160.8266666666666,-1100.8933333333332,-1109.7366666666667,-1235.4099999999999
1883,-1075.7366666666667,-1423.1699999999998,-1203.27,-1074.1933333333334
1884,-1014.0633333333333,-1509.1166666666666,-1288.5766666666666,-1199.3366666666666
1885,-1562.5866666666666,-1288.3666666666666,-1670.79,-1345.8
1886,-1082.2966666666666,-1027.72,-1155.6333333333332,-934.7466666666667
1887,-1522.3899999999999,-1074.8233333333333,-1030.6566666666668,-1062.7133333333334
1888,-1105.23,-891.1066666666667,-1100.3666666666666,-1235.5866666666666
1889,-1187.01,-1160.4033333333332,-1046.6266666666666,-1175.8766666666666
1890,-1220.3999999999999,-1526.4466666666665,-1091.6599999999999,-977.17
1891,-878.0233333333333,-992.1033333333332,-1287.8566666666666,-1200.1466666666665
1892,-1351.2433333333333,-1471.8166666666666,-1200.73,-1049.8
1893,-1350.2233333333334,-1562.1899999999998,-1123.94,-938.5533333333333
1894,-1257.5433333333333,-1301.5,-1067.83,-1151.5766666666666
1895,-975.4566666666666,-1349.9766666666667,-1484.87,-1116.32
1896,-986.0766666666666,-1251.8066666666666,-1119.8566666666666,-938.8866666666667
1897,-1271.6599999999999,-968.6533333333333,-1291.0466666666666,-1158.8899999999999
1898,-1298.9299999999998,-1520.3966666666665,-1418.73,-1086.8166666666666
1899,-1570.2566666666667,-1377.3766666666666,-1327.2166666666667,-1193.3933333333332
1900,-1382.86,-1336.29,-1174.1599999999999,-1009.5999999999999
1901,-938.6633333333333,-908.4499999999999,-1108.0133333333333,-1293.31
1902,-1283.9133333333332,-1264.7133333333334,-1302.9133333333332,-988.62
1903,-1221.5033333333333,-1409.0433333333333,-1333.1133333333332,-1157.28
1904,-1147.5366666666666,-1006.6266666666667,-1223.6666666666665,-1289.4366666666667
1905,-1129.6699999999998,-1321.23,-1528.1,-1091.8066666666666
1906,-1033.3466666666666,-1161.1566666666665,-1154.7966666666666,-1062.2
1907,-1177.7,-1040.1966666666667,-1317.2466666666667,-988.6466666666666
1908,-1375.0033333333333,-1283.0266666666666,-1150.28,-1161.1399999999999
1909,-928.2666666666667,-1319.6466666666665,-1484.3566666666666,-1157.3899999999999
1910,-1218.06,-1427.8166666666666,-1049.96,-906.0799999999999
1911,-916.6033333333334,-1303.25,-1077.3033333333333,-1008.1566666666666
1912,-1215.6666666666665,-1168.5466666666666,-1174.7366666666667,-1252.04
1913,-1276.5833333333333,-1392.6633333333332,-1111.92,-965.8
1914,-1230.44,-1533.3233333333333,-1455.3,-995.41
1915,-1035.4833333333333,-1572.6566666666665,-1246.9766666666667,-1062.93
1916,-1271.6533333333332,-1394.84,-1449.4466666666667,-1167.58
1917,-1421.71,-1128.1799999999998,-1263.7,-1016.9566666666666
1918,-1207.6733333333334,-1438.9933333333333,-1800.3566666666666,-1264.2266666666667
1919,-1098.0633333333333,-1052.3833333333332,-1105.8333333333333,-1063.02
1920,-1480.1833333333334,-1428.43,-1356.3899999999999,-935.55
1921,-1173.37,-1310.6499999999999,-1366.9466666666667,-1123.5766666666666
1922,-1105.2533333333333,-945.2033333333333,-1123.0966666666666,-1128.6266666666666
1923,-1322.9566666666667,-1315.2633333333333,-1422.01,-1141.8899999999999
1924,-1289.5533333333333,-1300.8999999999999,-1266.9333333333334,-1101.58
1925,-844.7566666666667,-1082.7466666666667,-923.11,-1054.99
1926,-1200.2866666666666,-1102.4866666666667,-1329.8166666666666,-1047.28
1927,-1221.46,-1219.3633333333332,-1111.6333333333332,-990.86
1928,-1213.1,-1349.9933333333333,-1574.6633333333332,-1015.1666666666666
1929,-1244.7,-1546.6766666666665,-1274.5266666666666,-1344.08
1930,-1527.3666666666666,-1487.4933333333333,-1426.8733333333332,-1184.9833333333333
1931,-1498.3966666666665,-1501.0766666666666,-1716.9233333333332,-1122.1966666666667
1932,-983.6266666666667,-1509.5833333333333,-1042.79,-1146.2866666666666
1933,-1053.6433333333332,-1209.4866666666667,-1073.27,-1146.0633333333333
1934,-1119.47,-1518.9433333333332,-1047.6833333333332,-1045.6433333333332
1935,-1456.9466666666667,-1347.8899999999999,-1473.1633333333332,-899.9033333333333
1936,-1050.0566666666666,-1068.0166666666667,-1023.42,-941.9933333333333
1937,-1104.0,-1566.3833333333332,-1193.6233333333332,-1009.0866666666666
1938,-1189.4666666666667,-1346.98,-1277.7466666666667,-1079.8966666666665
1939,-1086.0633333333333,-1006.0933333333332,-1339.6633333333332,-1298.7233333333334
1940,-1314.7566666666667,-1513.5066666666667,-1422.35,-1411.5966666666666
1941,-1233.7966666666666,-1427.7666666666667,-1392.1466666666665,-1136.7833333333333
1942,-1621.47,-1493.6133333333332,-1531.05,-1182.7966666666666
1943,-1070.08,-1098.69,-1139.48,-980.84
1944,-962.93,-1208.2866666666666,-1197.3899999999999,-996.53
1945,-1154.0366666666666,-1358.3933333333332,-1190.6366666666665,-991.7833333333333
1946,-1178.8366666666666,-986.48,-1408.4499999999998,-1104.8966666666665
1947,-1581.24,-1313.99,-1592.8533333333332,-1079.6966666666667
1948,-1355.71,-1060.4733333333334,-1537.0333333333333,-1147.21
1949,-957.8866666666667,-1247.7366666666667,-1241.4366666666667,-1064.22
1950,-1733.32,-1488.9366666666667,-1723.3,-1301.6399999999999
1951,-1273.9433333333334,-1460.52,-1317.24,-932.98
